5 digit NTD ID,4 digit NTD ID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
30094,3094,City of Harrisonburg,Inactive,Full Reporter,413,Harrisonburg VA,DR,TX,0,0,0,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,0,0,0,0
30094,3094,City of Harrisonburg,Active,Full Reporter,413,Harrisonburg VA,MB,DO,0,0,0,0,1396604,1471087,1558750,1761789,1951766,2296223,2608335,2798167,2806256,2767818,2674554,2271922,2098653,2226543,831762,990545,621993
10017,1017,Greater Hartford Transit District,Active,Full Reporter,47,Hartford CT,DR,PT,0,0,491028,551592,543948,490253,432319,380536,384902,357175,367412,434209,453976,471928,521845,497765,504788,519153,296269,359225,245852
10017,1017,Greater Hartford Transit District,Inactive,Full Reporter,47,Hartford CT,MB,PT,0,0,0,0,249600,129968,266160,186043,60025,0,0,0,0,0,0,0,0,0,0,0,0
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Active,Full Reporter,47,Hartford CT,CB,PT,0,0,0,0,0,0,0,0,0,0,160765,170053,166975,202677,217470,209801,207940,223722,98786,37927,9068
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Active,Full Reporter,47,Hartford CT,MB,PT,0,0,0,0,0,0,0,0,0,0,193319,208658,217696,190066,181013,173943,184066,148490,126479,105421,58536
10047,1047,"New Britain Transportation Company, Inc.",Inactive,Full Reporter,45,Hartford CT,MB,DO,0,0,0,0,608837,0,621741,604289,668543,742624,0,0,0,0,0,0,0,0,0,0,0
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Active,Full Reporter,47,Hartford CT,MB,DO,13908784,13353283,12364660,12633392,13384396,13508820,14060947,13211268,13724226,14266845,14655500,14595887,14719861,14471178,14396798,14213256,14467068,14257769,9593171,8774304,5497756
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Active,Full Reporter,47,Hartford CT,RB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,911618,1421266,1521342,1557687,1611090,1103748,1043138,636499
10052,1052,"New Britain Transportation Company, Inc.",Inactive,Full Reporter,45,Hartford CT,MB,DO,0,0,0,0,44463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,1063,Middletown Transit District,Active,Reduced Reporter,47,Hartford CT,DR,DO,0,0,0,0,0,0,0,0,0,17196,24151,27115,30272,34940,36938,15942,0,0,0,0,0
10063,1063,Middletown Transit District,Inactive,Reduced Reporter,47,Hartford CT,DR,PT,0,0,27069,24367,22229,24220,25261,23554,19952,3812,0,0,0,0,0,0,0,0,0,0,0
10063,1063,Middletown Transit District,Active,Reduced Reporter,47,Hartford CT,MB,DO,0,0,0,0,0,341961,391831,364602,357434,371079,373141,382676,374853,366947,355066,166386,0,0,0,0,0
10063,1063,Middletown Transit District,Inactive,Reduced Reporter,47,Hartford CT,MB,PT,0,0,337083,370119,373645,16387,17424,15000,13027,0,0,0,0,0,0,0,0,0,0,0,0
10102,1102,Connecticut Department of Transportation,Active,Full Reporter,47,Hartford CT,CB,PT,0,0,0,0,0,0,0,0,0,0,235646,234993,228911,221460,211353,199993,174622,151263,43718,13757,0
10102,1102,Connecticut Department of Transportation,Active,Full Reporter,47,Hartford CT,CR,PT,340626,385089,406436,423470,458470,484666,538313,501650,588176,614089,624516,900501,934642,853591,828721,786870,597363,660477,155891,38856,0
10102,1102,Connecticut Department of Transportation,Inactive,Full Reporter,47,Hartford CT,MB,PT,184882,195462,193183,203765,200853,195427,205894,188898,179202,193707,0,0,0,0,0,0,0,0,0,0,0
10108,1108,Greater Hartford Ridesharing Corporation - The Rideshare Company,Inactive,Full Reporter,47,Hartford CT,VP,DO,0,0,0,503070,902734,859158,847325,834880,767589,767165,711521,665152,403526,0,0,0,0,0,0,0,0
10130,1130,Connecticut Department of Transportation -CTTRANSIT New Britain,Active,Full Reporter,47,Hartford CT,MB,PT,0,0,0,0,0,0,0,0,0,0,774932,822419,822781,685957,688634,684245,657020,665955,377296,384185,197367
40172,4172,Western Piedmont Regional Transit Authority,Active,Full Reporter,170,Hickory NC,DR,DO,0,0,0,0,0,0,0,117134,112449,103855,99925,89294,99456,99193,100143,107483,108615,96781,47760,49893,35531
40172,4172,Western Piedmont Regional Transit Authority,Inactive,Full Reporter,170,Hickory NC,DR,PT,0,0,0,0,0,0,0,0,0,9799,13387,5584,0,0,0,0,0,0,0,0,0
40172,4172,Western Piedmont Regional Transit Authority,Active,Full Reporter,170,Hickory NC,MB,DO,0,0,0,0,0,0,0,145230,134222,148127,148031,125083,116807,123714,132058,138370,131421,155954,96600,81281,34903
40011,4011,City of High Point,Active,Reduced Reporter,202,High Point NC,DR,DO,21929,22112,19298,19227,21552,21607,21660,16347,14481,15787,0,0,0,0,0,0,0,0,0,0,0
40011,4011,City of High Point,Inactive,Reduced Reporter,202,High Point NC,DR,PT,17089,16932,16862,16399,16730,16488,18170,16901,15078,12867,0,0,0,0,0,0,0,0,0,0,0
40011,4011,City of High Point,Active,Reduced Reporter,202,High Point NC,MB,DO,602736,549125,624052,697030,724142,740533,795035,759893,804809,858549,0,0,0,0,0,0,0,0,0,0,0
50147,5147,City of Holland Macatawa Area Express,Inactive,Full Reporter,278,Holland MI,DR,PT,0,95613,99383,105428,121620,113146,110663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50147,5147,City of Holland Macatawa Area Express,Inactive,Full Reporter,278,Holland MI,MB,PT,0,74303,73960,87605,98556,114464,201130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50184,5184,Macatawa Area Express Transportation Authority,Active,Full Reporter,299,Holland MI,DR,DO,0,0,0,0,0,0,0,0,46892,103775,99074,99265,101241,85015,77269,80784,88070,80286,58688,48454,28685
50184,5184,Macatawa Area Express Transportation Authority,Inactive,Full Reporter,299,Holland MI,DR,PT,0,0,0,0,0,0,0,90047,50172,0,0,0,0,0,0,0,0,0,0,0,0
50184,5184,Macatawa Area Express Transportation Authority,Active,Full Reporter,299,Holland MI,MB,DO,0,0,0,0,0,0,0,0,142471,321683,354118,378930,383183,364063,338284,339899,345622,328518,74176,121051,106198
50184,5184,Macatawa Area Express Transportation Authority,Inactive,Full Reporter,299,Holland MI,MB,PT,0,0,0,0,0,0,0,223976,117849,0,0,0,0,0,0,0,0,0,0,0,0
60080,6080,Terrebonne Parish Consolidated Government,Active,Reduced Reporter,226,Houma LA,DR,DO,1892,3459,2526,2098,2363,3019,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60080,6080,Terrebonne Parish Consolidated Government,Active,Reduced Reporter,226,Houma LA,MB,DO,203400,192983,188375,174522,151752,146255,94784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,CB,DO,0,0,0,0,0,0,0,0,0,0,5773313,6080925,6505567,6463965,6306241,6063613,6028275,6202840,1990171,1178559,1137896
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,CB,PT,0,0,0,0,0,0,0,0,0,0,1774036,1875691,1969512,2024966,1962220,1803197,1778383,1918082,458174,368088,459642
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,DR,PT,1369326,1458745,1511696,1500049,1472528,1451784,1413651,1503270,1605022,1476633,1498355,1593495,1653669,1632687,1670845,1675701,1788479,1792348,1064622,1156870,827789
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,DR,TX,0,0,0,0,0,0,0,0,0,177131,182158,185937,243437,276783,251091,244622,264718,331550,240890,123876,0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,LR,DO,0,0,7695887,10618145,11307687,12013705,11640213,11364633,10484157,10787896,11387090,11279881,13300551,16489939,18228011,18808109,18806354,18409049,10632881,8977338,6717539
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,MB,DO,79521841,74239787,70217818,67705972,71200997,69428814,65223907,56717269,53765181,53810181,47539136,48657011,48216513,47527124,49103128,49420510,50108948,50677419,31160832,27743197,18739533
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Active,Full Reporter,7,Houston TX,MB,PT,14105597,14079174,15135808,16237322,16939120,16721389,15949791,13300493,12695743,12906089,11228825,12025673,11539512,10518584,9441660,9119217,9279403,9105405,7452971,6897183,4753881
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Active,Full Reporter,7,Houston TX,RB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87704,235142,142781
60008,6008,"Metropolitan Transit Authority of Harris County, Texas ",Active,Full Reporter,7,Houston TX,VP,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552590,1752307,541137,306847,244722
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Inactive,Full Reporter,7,Houston TX,VP,PT,41968,958741,1135010,1318783,1761415,1967540,2170377,2573238,2400091,2422782,2499873,2470783,2439652,2407389,2141640,1929309,319775,0,0,0,0
60085,6085,"Houston - VPSI, Inc.",Inactive,Full Reporter,10,Houston TX,VP,DO,254208,201222,295840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60103,6103,"Fort Bend County, Texas",Active,Full Reporter,7,Houston TX,CB,PT,0,0,0,0,0,0,0,0,0,0,213882,255106,260277,250346,246276,241028,250284,264415,100196,88373,70080
60103,6103,"Fort Bend County, Texas",Active,Full Reporter,7,Houston TX,DR,PT,0,0,0,0,0,38051,54933,70321,85971,106921,118772,117377,114053,124727,135582,132729,131612,136618,67621,89619,62894
60103,6103,"Fort Bend County, Texas",Inactive,Full Reporter,7,Houston TX,MB,PT,0,0,0,0,0,90560,130459,108412,104850,157968,7234,9099,10951,10371,8531,8827,10840,10900,886,0,0
60108,6108,Harris County,Active,Full Reporter,7,Houston TX,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,1188,833
60108,6108,Harris County,Inactive,Full Reporter,7,Houston TX,DR,PT,0,0,0,0,0,0,0,12750,22218,0,0,0,0,0,0,0,0,0,0,0,0
60108,6108,Harris County,Active,Full Reporter,7,Houston TX,DR,TX,0,0,0,0,0,0,0,0,0,13614,0,0,0,0,0,0,0,0,53678,58591,33686
60108,6108,Harris County,Active,Full Reporter,7,Houston TX,MB,PT,0,0,0,0,0,0,0,23003,42986,69014,0,0,0,0,0,0,0,0,118810,124750,76478
30002,3002,The Tri-State Transit Authority,Active,Full Reporter,178,Huntington WV-KY-OH,DR,DO,38479,35359,36156,43343,42498,42063,36638,32227,30332,28942,32057,40421,39275,37252,36588,36250,34171,39493,31946,40161,26690
30002,3002,The Tri-State Transit Authority,Active,Full Reporter,178,Huntington WV-KY-OH,MB,DO,701887,687085,670724,719411,731075,782030,765720,777390,790811,871919,875530,894938,889176,903436,860377,858731,885809,936210,647225,613687,370982
50186,5186,Lawrence County Port Authority,Inactive,Reduced Reporter,178,Huntington WV-KY-OH,DR,DO,0,0,0,0,0,0,0,4869,5420,0,0,0,0,0,0,0,0,0,0,0,0
50186,5186,Lawrence County Port Authority,Active,Reduced Reporter,178,Huntington WV-KY-OH,DR,PT,0,0,0,0,0,0,0,0,0,5571,0,0,0,0,0,0,0,0,0,0,0
40071,4071,"City of Huntsville, Alabama",Active,Full Reporter,132,Huntsville AL,DR,DO,0,0,0,84889,90665,88595,83396,78559,80886,78637,92999,89395,90272,90549,95946,95101,100223,104952,73112,73696,46038
40071,4071,"City of Huntsville, Alabama",Inactive,Full Reporter,132,Huntsville AL,DR,PT,0,0,0,26288,6565,4462,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40071,4071,"City of Huntsville, Alabama",Active,Full Reporter,132,Huntsville AL,MB,DO,0,65,0,264990,342167,331870,274414,289395,273690,302089,424621,473633,589596,603751,614938,614469,626609,687521,492255,487200,311266
00042,0042,Targhee Regional Public Transit Authority,Inactive,Reduced Reporter,321,Idaho Falls ID,DR,DO,0,0,0,0,0,14679,0,29493,35494,83954,0,0,0,0,0,0,0,0,0,0,0
00042,0042,Targhee Regional Public Transit Authority,Inactive,Reduced Reporter,321,Idaho Falls ID,MB,DO,5716,20204,0,0,0,40677,0,45047,43978,50905,0,0,0,0,0,0,0,0,0,0,0
00042,0042,Targhee Regional Public Transit Authority,Inactive,Reduced Reporter,321,Idaho Falls ID,MB,PT,5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50050,5050,Indianapolis and Marion County Public Transportation,Inactive,Full Reporter,33,Indianapolis IN,DR,DO,155451,167587,154112,169452,153057,117451,60820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,33,Indianapolis IN,DR,PT,149000,142902,133960,130706,123788,186547,266088,248427,250107,257368,266685,272735,284615,285022,301491,309242,303085,282281,167217,137600,84463
50050,5050,Indianapolis and Marion County Public Transportation,Inactive,Full Reporter,33,Indianapolis IN,DR,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6159,0
50050,5050,Indianapolis and Marion County Public Transportation,Inactive,Full Reporter,33,Indianapolis IN,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25629,0
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,33,Indianapolis IN,MB,DO,8083501,8506035,8117526,8095364,8401763,8386034,9403307,8032172,8358227,9207382,9942013,10253213,10290551,9666605,9193293,8754767,8815989,8531019,4727232,4163764,2483177
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,33,Indianapolis IN,MB,PT,285768,22491,0,0,0,0,203862,177296,149417,45919,34774,0,0,0,0,0,0,0,0,4367,5711
50050,5050,Indianapolis and Marion County Public Transportation,Active,Full Reporter,33,Indianapolis IN,RB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704665,1013324,866400,604929
50209,5209,Central Indiana Regional Transportation Authority ,Inactive,Full Reporter,33,Indianapolis IN,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39550,40303,0,0,0
50209,5209,Central Indiana Regional Transportation Authority ,Active,Full Reporter,33,Indianapolis IN,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32570,21864,12759
50209,5209,Central Indiana Regional Transportation Authority ,Active,Full Reporter,33,Indianapolis IN,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76119,83344,36658,59932,75186
50342,5R02-008,LINK Hendricks County,Active,Full Reporter,33,Indianapolis IN,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59559,59450,31984,32647,17769
90079,9079,SunLine Transit Agency,Active,Full Reporter,111,Indio-Cathedral City CA,DR,DO,0,105967,97265,82114,84852,82759,92309,101942,108387,116302,131235,138045,145800,157922,167477,160807,154885,154675,77170,89012,59784
90079,9079,SunLine Transit Agency,Inactive,Full Reporter,111,Indio-Cathedral City CA,DR,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90079,9079,SunLine Transit Agency,Active,Full Reporter,111,Indio-Cathedral City CA,MB,DO,0,3455798,3369331,3383901,3517558,3343974,3596147,3506344,3775678,4287978,4524834,4564667,4777304,4526442,4242481,4047368,3959472,4048831,2418205,2008944,1334324
90079,9079,SunLine Transit Agency,Active,Full Reporter,111,Indio-Cathedral City CA,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6422,24414,19388,15500,16405,10471
70018,7018,City of Iowa City,Inactive,Full Reporter,290,Iowa City IA,DR,PT,65953,61012,59905,64123,70150,75277,73457,76032,0,0,0,0,0,0,0,0,47245,99633,23426,0,0
70018,7018,City of Iowa City,Active,Full Reporter,290,Iowa City IA,MB,DO,1433781,1490695,1490695,1588509,1670240,1726578,1952773,1923183,1900185,1995563,1909897,1878106,1904152,1813204,1600894,1518411,1511821,1474091,662961,710075,429401
70019,7019,University of Iowa,Active,Full Reporter,290,Iowa City IA,DR,DO,10695,10500,5926,7748,10297,10134,9999,10744,10117,10390,9914,9958,9814,9375,8829,9325,9073,8277,3874,4265,2546
70019,7019,University of Iowa,Inactive,Full Reporter,290,Iowa City IA,DR,PT,0,7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70019,7019,University of Iowa,Active,Full Reporter,290,Iowa City IA,MB,DO,3417928,3542242,1736882,2533536,3606328,3680452,3888905,3931305,3973609,4220968,4413640,4592509,4621540,4505258,4165442,3857453,3524983,3500012,1639399,1901333,1198789
70030,7030,City of Coralville,Inactive,Full Reporter,290,Iowa City IA,DR,PT,0,0,0,0,11106,11699,10869,12563,0,0,0,0,0,0,0,0,6104,12234,3251,0,0
70030,7030,City of Coralville,Active,Full Reporter,290,Iowa City IA,MB,DO,0,0,0,0,478825,490810,521142,529613,543595,594438,609525,610143,586505,569246,495629,463167,458473,431284,214929,234120,134485
70045,7045,"County of Johnson, Iowa",Active,Full Reporter,290,Iowa City IA,DR,DO,0,0,0,0,0,0,0,0,108487,117056,129013,133567,134091,130061,124756,128003,64368,0,13951,54961,43207
70045,7045,"County of Johnson, Iowa",Inactive,Full Reporter,290,Iowa City IA,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,175,0,0,0,0,0
70138,7R01-010,East Central Iowa Council of Governments,Active,Full Reporter,290,Iowa City IA,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70138,7R01-010,East Central Iowa Council of Governments,Active,Full Reporter,290,Iowa City IA,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70138,7R01-010,East Central Iowa Council of Governments,Inactive,Full Reporter,290,Iowa City IA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70138,7R01-010,East Central Iowa Council of Governments,Active,Full Reporter,290,Iowa City IA,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70276,,East Central Iowa Council of Governments,Inactive,Full Reporter,290,Iowa City IA,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70276,,East Central Iowa Council of Governments,Inactive,Full Reporter,290,Iowa City IA,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70276,,East Central Iowa Council of Governments,Inactive,Full Reporter,290,Iowa City IA,VP,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,2145,Tompkins Consolidated Area Transit,Active,Full Reporter,473,Ithaca NY,DR,PT,0,0,0,61139,0,57767,63809,62010,62628,65236,69307,67008,62948,59227,55892,53315,53460,55714,33159,23728,15994
20145,2145,Tompkins Consolidated Area Transit,Active,Full Reporter,473,Ithaca NY,MB,DO,0,0,0,3004165,0,3014645,3231700,3351818,3577579,3944625,4128242,4388699,4296844,4185394,4023365,3986498,4169977,4236232,1457234,2087513,1439553
20145,2145,Tompkins Consolidated Area Transit,Inactive,Full Reporter,473,Ithaca NY,MB,PT,0,0,0,86346,0,90295,82578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20145,2145,Tompkins Consolidated Area Transit,Inactive,Full Reporter,473,Ithaca NY,VP,PT,0,0,0,0,0,0,0,0,0,5215,5425,4212,4063,3000,1066,0,0,0,0,0,0
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter,324,Jackson MI,DR,DO,0,0,145615,131145,101946,69355,56914,50196,46494,42324,39889,42469,39145,37022,35828,35902,33440,29797,20458,28215,17591
50034,5034,City of Jackson Transportation Authority,Inactive,Full Reporter,324,Jackson MI,DR,TX,0,0,0,0,0,0,0,0,0,0,1450,1294,1232,1276,0,0,0,0,0,0,0
50034,5034,City of Jackson Transportation Authority,Active,Full Reporter,324,Jackson MI,MB,DO,0,0,489471,526465,548603,475722,512065,510828,566594,573460,543284,522344,569934,527632,507457,474411,483288,486612,288199,266350,164451
40015,4015,"City of Jackson, MS",Inactive,Full Reporter,107,Jackson MS,DR,DO,10075,0,36053,0,0,32435,29495,24820,26701,24979,30897,37576,26849,0,0,0,0,0,0,0,0
40015,4015,"City of Jackson, MS",Active,Full Reporter,107,Jackson MS,DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,9156,36224,44639,43624,44371,46975,40984,47964,26884
40015,4015,"City of Jackson, MS",Inactive,Full Reporter,107,Jackson MS,MB,DO,208519,0,783711,0,0,748645,567242,516721,496443,568628,675472,681974,463129,0,0,0,0,0,0,0,0
40015,4015,"City of Jackson, MS",Active,Full Reporter,107,Jackson MS,MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,154528,550545,447810,488661,506573,528729,446249,442088,195642
40057,4057,Jackson Transit Authority,Active,Full Reporter,385,Jackson TN,DR,DO,21608,28049,28725,34481,36041,42186,39960,40615,36373,31268,34902,34820,37121,37806,39657,36243,37851,37220,28483,28309,14910
40057,4057,Jackson Transit Authority,Active,Full Reporter,385,Jackson TN,MB,DO,344864,428428,429916,463610,467031,470764,525317,534471,567834,630581,621254,590956,566971,545874,485145,441354,427596,412637,325662,272740,139583
40040,4040,Jacksonville Transportation Authority,Inactive,Full Reporter,40,Jacksonville FL,AG,DO,96929,89283,86330,105821,140855,88529,511662,427312,500299,491757,0,0,0,0,0,0,0,0,0,0,0
40040,4040,Jacksonville Transportation Authority,Active,Full Reporter,40,Jacksonville FL,CB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1001,1915,2659
